,id,text,annotations,meta,annotation_approver,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
541,890933,đúng như anh_em giới_thiệu shop giao hàng ok máy đẹp màn_hình màu_sắc rực_rỡ cảm_ứng êm_ái ứng_dụng hoạt_động chuẩn camera sắt nét loa lớn âm_thanh nghe rõ_ràng mạng lướt web game không chê hài_lòng lắm,"[{'label': 346, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}]","{'review_id': 721, 'comment': 'đúng như những gì anh em giới thiệu, shop giao hàng mình rất ok,,máy đẹp,, màn hình sáng màu sắc rực rỡ, cảm ứng êm ái, các ứng dụng hoạt động rất chuẩn, camera sắt nét, loa lớn âm thanh nghe rất rõ ràng, lên mạng lướt web xem phim,chơi game nặng không chê vào đâu được,mình hài lòng lắm,', 'annotations': {'18': ['cấu hình +', 'hiệu năng +', 'mẫu mã +', 'ship +'], '22': ['hiệu năng +', 'mẫu mã +', 'phụ kiện +', 'ship +']}}",,1,1,1,0,0,0,0,0,0
544,890930,sp chất_lượng / giá ok shop 5,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}]","{'review_id': 2139, 'comment': 'Sp rất mới, chất lượng/ giá rất ok, cho shop 5 sao', 'annotations': {'16': ['giá +', 'mẫu mã +'], '21': ['mẫu mã +', 'giá +']}}",,0,1,0,0,1,0,0,0,0
545,890929,trừ 1 tai_nghe hư màn ám nhẹ,"[{'label': 337, 'user': 15}, {'label': 347, 'user': 15}]","{'review_id': 400, 'comment': 'Trừ 1 sao vì tai nghe hư còn màn ám nhẹ', 'annotations': {'18': ['cấu hình -', 'phụ kiện -'], '22': ['phụ kiện -']}}",,1,0,0,0,0,0,0,1,0
546,890928,máy ngon pin chai 3 % 5s shop ceo,"[{'label': 331, 'user': 15}]","{'review_id': 1256, 'comment': 'Máy ngon pin chai 3% \n5s cho shop và chị CEO', 'annotations': {'24': ['other'], '26': ['other']}}",,0,0,0,0,0,0,0,0,1
547,890927,sản_phẩm tốt chất_lượng shop gói hàng cẩn_thận bọc xốp đàng_hoàng mua đúng đợt sale mã giảm_giá kèm mua giá tốt máy kích_hoạt bảo_hành lệch đúng 1 không bảo_hành máy nguyên niêm_phong trừ 5,"[{'label': 332, 'user': 15}, {'label': 338, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 487, 'comment': 'Sản phẩm tốt, chất lượng, shop gói hàng cẩn thận bọc xốp đàng hoàng, mình mua đúng đợt sale có mã giảm giá kèm nên mua được giá tốt, máy khi kích hoạt bảo hành lệch so với thời gian đúng khoảng 11 ngày nhưng mình không quan trọng vì đã được biết trước và vẫn còn bảo hành dài, máy nguyên seal - 5 sao', 'annotations': {'18': ['chính hãng +', 'dịch vụ +', 'giá +', 'ship +'], '22': ['chính hãng +', 'mẫu mã +']}}",,0,0,0,1,1,1,0,0,0
549,890925,wow wow máy lun shop đóng_gói kĩ_càng máy đẹp lung_linh 👌 đặt_hàng shop tư_vấn nhiệt_tình shop 5,"[{'label': 340, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 430, 'comment': 'Wow wow, nhận được máy thật sự quá bất ngờ lun. Shop đóng gói kĩ càng, máy đẹp lung linh lun 👌. Lúc đặt hàng thì shop tư vấn nhiệt tình. Cho shop 5 sao', 'annotations': {'18': ['dịch vụ +', 'mẫu mã +', 'ship +'], '22': ['dịch vụ +', 'mẫu mã +']}}",,0,1,0,1,0,0,1,0,0
550,890924,máy cũ chủ nhiệt_tình 2 sản_phẩm 3 chủ,"[{'label': 331, 'user': 15}]","{'review_id': 1646, 'comment': 'Máy cũ hơn em nghĩ nhiều.nhưng ông chủ nhiệt tình nên 2 sao cho sản phẩm, 3 sao cho ông chủ', 'annotations': {'26': ['dịch vụ +', 'mẫu mã -'], '24': ['other']}}",,0,0,0,0,0,0,0,0,1
551,890923,2 mua hàng shop ưng_ý chất_lượng sản_phẩm tốt hình đẹp khó_chịu thái_độ kiểm_tra hàng khó_chịu mời uống đợi kiểm_tra khó_chịu 5p,"[{'label': 344, 'user': 15}]","{'review_id': 2937, 'comment': 'Lần thứ 2 mua hàng của shop. Lần này ưng ý hơn vì chất lượng sản phẩm tốt hơn...ngoại hình cũng đẹp hơn khá nhiều. Tuy nhiên vẫn khó chịu vì thái độ của shiper...khi muốn kiểm tra hàng mà khó chịu ra mặt...mình có mời vào nhà uống nước để đợi mình kiểm tra mà khó chịu ra mặt...nói lần sau chỉ cho 5p', 'annotations': {'16': ['ship -', 'mẫu mã +'], '21': ['ship -', 'mẫu mã +']}}",,0,1,0,0,0,0,0,0,0
552,890922,máy đẹp shop giao hàng đúng chuẩn chức_năng ổn_định cấu_hình mạnh_mẽ mạng phim game tuyệt_vời màn_hình cảm_ứng nhạy giá_cả hợp_lý hài_lòng vừa_ý shop giao hàng đúng như mong_đợi,"[{'label': 346, 'user': 15}, {'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}]","{'review_id': 446, 'comment': 'máy đẹp quá, shop giao hàng đúng chuẩn luôn, các chức năng rất ổn định, cấu hình mạnh mẽ lên mạng xem phim, chơi game tuyệt vời, màn hình cảm ứng nhạy và sáng ,giá cả hợp lý, mình rất hài lòng vừa ý, cảm ơn shop đã giao hàng đúng như mong đợi', 'annotations': {'18': ['hiệu năng +', 'cấu hình +', 'ship +', 'mẫu mã +'], '22': ['giá +', 'cấu hình +', 'ship +']}}",,1,1,1,0,1,0,0,0,0
553,890921,mua máy hãng giá yêu_thương máy đẹp mượt,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 342, 'user': 15}, {'label': 338, 'user': 15}]","{'review_id': 16, 'comment': 'mua được máy chính hãng , giá yêu thương . máy đẹp , mượt . nói chung rất thích', 'annotations': {'18': ['hiệu năng +', 'mẫu mã +', 'giá +', 'chính hãng +'], '22': ['mẫu mã +', 'chính hãng +']}}",,0,1,1,0,1,1,0,0,0
554,890920,máy màu xanh ngọc sang_trọng đậm_đà đẹp hình tội đặt_hàng không chú_ý mã giảm_giá 100k áp_dụng tiếc 🧐 mua chú_ý,"[{'label': 344, 'user': 15}]","{'review_id': 606, 'comment': 'Máy màu xanh ngọc sang trọng nhìn đậm đà đẹp hơn trong hình, mỗi tội khi đặt hàng không chú ý thấy mã giảm giá 100k để áp dụng rất đáng tiếc 🧐🧐🧐 các bạn mua sau nhớ chú ý.', 'annotations': {'18': ['mẫu mã +'], '22': ['mẫu mã +']}}",,0,1,0,0,0,0,0,0,0
555,890919,máy đẹp ưng oke thank shop !,"[{'label': 344, 'user': 15}]","{'review_id': 1955, 'comment': 'Máy mới đẹp, mình khá ưng. Oke thank shop!', 'annotations': {'26': ['mẫu mã +'], '24': ['mẫu mã +']}}",,0,1,0,0,0,0,0,0,0
556,890918,giao hàng nhanh đảm_bảo ok kích_hoạt giúp bảo_hành shop,"[{'label': 334, 'user': 15}]","{'review_id': 2699, 'comment': 'Giao hàng nhanh, đảm bảo ok. Kích hoạt giúp bảo hành shop ơi.', 'annotations': {'16': ['ship +'], '21': ['ship +']}}",,0,0,0,1,0,0,0,0,0
558,890916,đúng chuẩn shop giao hàng đúng quảng_cáo chất_lượng tốt test ứng_dụng chạy mượt lắm pin trâu_bò cảm_ứng lướt êm hình sắt nét shop nhiệt_tình tận_tâm khách_hàng chế_độ hậu_mãi rõ_ràng giới_thiệu bạn_bè người_thân ủng_hộ shop,"[{'label': 340, 'user': 15}, {'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 370, 'comment': 'Đúng chuẩn luôn, shop giao hàng đúng quảng cáo ,chất lượng rất tốt, test qua các ứng dụng chạy mượt mà lắm, pin trâu bò luôn, cảm ứng lướt êm tay,chụp hình sắt nét, shop nhiệt tình, tận tâm với khách hàng chế độ hậu mãi rất rõ ràng, \nMình sẽ giới thiệu bạn bè và người thân ủng hộ shop,', 'annotations': {'18': ['dịch vụ +', 'cấu hình +', 'hiệu năng +'], '22': ['dịch vụ +', 'hiệu năng +', 'ship +']}}",,1,0,1,0,0,0,1,0,0
559,890915,máy_đẹp chất_lượng sản_phẩm mong_đợi shop phục_vụ nhiệt_tình giá_cả túi_tiền giao đầy_đủ hộp ốp lưng hài_lòng dịch_vụ shop,"[{'label': 340, 'user': 15}, {'label': 332, 'user': 15}, {'label': 336, 'user': 15}, {'label': 344, 'user': 15}]","{'review_id': 1379, 'comment': ' Máy đẹp, chất lượng sản phẩm vượt mong đợi . shop phục vụ nhiệt tình. giá cả vừa túi tiền. Giao đầy đủ hộp và ốp lưng. mình rất hài lòng về dịch vụ  Cảm ơn shop rất nhiều', 'annotations': {'24': ['phụ kiện +', 'giá +', 'dịch vụ +', 'mẫu mã +'], '26': ['phụ kiện +', 'giá +', 'dịch vụ +', 'mẫu mã +']}}",,0,1,0,0,1,0,1,1,0
560,890914,máy_tính đẹp như chất_lượng oke tầm giá shop đóng_gói hàng kĩ giao nhanh,"[{'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 1792, 'comment': 'Máy tính đẹp như mới. Chất lượng rất oke trong tầm giá. Shop đóng gói hàng kĩ và giao nhanh.', 'annotations': {'26': ['ship +', 'mẫu mã +'], '24': ['ship +', 'mẫu mã +']}}",,0,1,0,1,0,0,0,0,0
561,890913,máy nguyên shop 5sao uy_tín,"[{'label': 338, 'user': 15}]","{'review_id': 388, 'comment': 'Đã nhận máy mới digiworld nguyên seal\nTặng shop 5sao giữ uy tín', 'annotations': {'18': ['dịch vụ +', 'chính hãng +'], '22': ['chính hãng +']}}",,0,0,0,0,0,1,0,0,0
562,890912,sp tốt tầm giá 1 triệu ngoại_hình máy đẹp tầm 95 % cpu sd810 ram 3gb đáp_ứng tốt nhu_cầu thông_thường ( gmail zalo nghe gọi nhắn không game không chế : - máy nhẹ cảm_giác cầm không chắc_tay lắm - cài apps nhanh nóng máy,"[{'label': 343, 'user': 15}, {'label': 344, 'user': 15}, {'label': 332, 'user': 15}]","{'review_id': 2066, 'comment': 'Sp tốt với tầm giá 1 triệu. Ngoại hình máy đẹp tầm 95%, CPU SD810, RAM 3GB đáp ứng tốt nhu cầu sử dụng thông thường (Gmail, Zalo, Facebook, Nghe, Gọi, Nhắn tin...)\nMình không chơi game nên không đánh giá phần này.\nHạn chế: \n- Máy khá nhẹ, cảm giác cầm không chắc tay lắm.\n- Cài apps nhanh nóng máy', 'annotations': {'16': ['cấu hình -', 'hiệu năng +', 'mẫu mã -', 'giá +'], '21': ['mẫu mã +', 'giá +']}}",,0,1,1,0,1,0,0,0,0
563,890911,giao hàng hơi,"[{'label': 335, 'user': 15}]","{'review_id': 2288, 'comment': 'Giao hàng hơi lâu', 'annotations': {'16': ['ship -'], '21': ['ship -']}}",,0,0,0,1,0,0,0,0,0
564,890910,sản_phẩm tốt chất_lượng đúng như shop quảng_bá chức_năng hoạt_động tốt ổn_định màu_sắc rực_rỡ cảm_ứng nhạy lướt êm_ái pin vừa_ý hài_lòng sản_phẩm chị_em an_tâm sản_phẩm shop,"[{'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 545, 'comment': 'Sản phẩm rất tốt, chất lượng đúng như shop quảng bá, các chức năng hoạt động tốt ổn định, màu sắc rực rỡ, cảm ứng nhạy lướt êm ái, pin thật trâu,mình vừa ý và hài lòng với sản phẩm của shop,anh chị em nên an tâm khi sử dụng sản phẩm của shop', 'annotations': {'18': ['cấu hình +', 'hiệu năng +'], '22': ['hiệu năng +']}}",,1,0,1,0,0,0,0,0,0
565,890909,máy ngoại_hình đẹp pin vẻ thay chai r cảm_giác pin tụt nhanh tưởng shop tặng cường_lực không,"[{'label': 337, 'user': 15}, {'label': 344, 'user': 15}, {'label': 347, 'user': 15}]","{'review_id': 1640, 'comment': 'Máy ngoại hình đẹp nhưng pin có vẻ đã bị thay hoặc chai r nên mình xài cảm giác pin tụt rất nhanh và tưởng shop tặng cường lực nhưng ko có', 'annotations': {'26': ['phụ kiện -', 'cấu hình -', 'mẫu mã +'], '24': ['cấu hình -', 'mẫu mã +']}}",,1,1,0,0,0,0,0,1,0
566,890908,sản_phẩm tốt nguyên hàng nhanh shop tận thoại giá ổn tầm 1 xxx x không bàn_cãi,"[{'label': 338, 'user': 15}, {'label': 340, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 2583, 'comment': 'Sản phẩm tốt nguyên tem\nGiao hàng nhanh, shop rất tận tâm\nĐiện thoại với giá ổn tầm 1.xxx.xxx  thì không gì phải bàn cãi', 'annotations': {'16': ['dịch vụ +', 'chính hãng +'], '21': ['dịch vụ +', 'ship +', 'chính hãng +']}}",,0,0,0,1,0,1,1,0,0
567,890907,camera chưa net máy giá shop gói hàng kỹ ngoại_hình máy đẹp,"[{'label': 347, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 521, 'comment': 'Camera chưa được net nhưng máy giá vậy là phải thôi. Shop gói hàng rất kỹ. Ngoại hình máy đẹp', 'annotations': {'18': ['mẫu mã +', 'ship +', 'giá +', 'cấu hình -'], '22': ['mẫu mã +', 'hiệu năng -']}}",,1,1,0,1,0,0,0,0,0
568,890906,hàng hãng nguyên seal ok lắm ae,"[{'label': 338, 'user': 15}]","{'review_id': 2783, 'comment': 'Hàng chính hãng nguyên seal.ok lắm ae', 'annotations': {'16': ['chính hãng +'], '21': ['trash']}}",,0,0,0,0,0,1,0,0,0
569,890905,điện_thoại ổn shop nhiệt_tình hướng_dẫn unlock cài tiếng việt chi_tiết nhu_cầu ủng_hộ shop,"[{'label': 340, 'user': 15}]","{'review_id': 2374, 'comment': 'Điện thoại ổn, shop nhiệt tình. Hướng dẫn unlock và cài tiếng việt chi tiết. Có nhu cầu sẽ ủng hộ shop', 'annotations': {'16': ['dịch vụ +'], '21': ['dịch vụ +']}}",,0,0,0,0,0,0,1,0,0
570,890904,shop giao hàng chất_lượng tốt test ứng_dụng hoạt_động ổn_định màn_hình màu_sắc rực_rỡ như mong_đợi cảm_ứng nhạy chụp hình đẹp đều hài_lòng vừa_ý shop uy_tín giao hàng đúng như quảng_cáo ủng_hộ 10 chất_lượng shop,"[{'label': 342, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 940, 'comment': 'Shop giao hàng chất lượng tốt quá, test qua các ứng dụng hoạt động ổn định, màn hình màu sắc sáng rực rỡ như mong đợi, cảm ứng nhạy, chụp hình quá đẹp luôn, tất cả đều làm mình hài lòng và vừa ý, shop rất uy tín, giao hàng đúng như quảng cáo, mình luôn ủng hộ shop,điểm 10 cho chất lượng và shop,,,', 'annotations': {'18': ['ship +', 'hiệu năng +', 'cấu hình +'], '22': ['hiệu năng +']}}",,1,0,1,0,0,0,0,0,0
571,890903,shop uy_tín giao hàng đúng chất_lượng đúng như quảng_cáo kiểm_tra máy không lỗi nhân_viên shop nhiệt_tình vui_vẻ tận_tâm phục_vụ chuyên_nghiệp hài_lòng dịch_vụ chon 5sao shop xứng_đáng 5 *,"[{'label': 340, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 557, 'comment': 'Shop uy tín, giao hàng đúng ngày, chất lượng thì đúng như quảng cáo, kiểm tra máy ko có vấn đề gì lỗi cả,nhân viên shop nhiệt tình vui vẻ ,tận tâm với khách phục vụ chuyên nghiệp, mình rất hài lòng khi sử dụng dịch vụ của shop.bình chon 5sao cho shop là xứng đáng... 5*..', 'annotations': {'18': ['ship +', 'dịch vụ +'], '22': ['dịch vụ +', 'ship +']}}",,0,0,0,1,0,0,1,0,0
572,890902,đẹp máy uy_tín giao hàng chất_lượng đúng như quảng_cáo cấu_hình mạnh_mẽ màu_sắc rực_rỡ như mong_đợi hài_lòng vừa_ý giá_cả hợp_lý ủng_hộ mua,"[{'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 1231, 'comment': 'Quá đẹp, máy mới tinh\nShop uy tín giao hàng chất lượng đúng như quảng cáo \nCấu hình mạnh mẽ, màu sắc rực rỡ như mong đợi \nThật là hài lòng vừa ý, giá cả hợp lý mình sẽ luôn ủng hộ shop,mọi người nên mua', 'annotations': {'24': ['giá +', 'cấu hình +', 'mẫu mã +'], '26': ['giá +', 'cấu hình +', 'mẫu mã +']}}",,1,1,0,0,1,0,0,0,0
573,890901,máy đẹp shop giao hàng đúng chuẩn chức_năng ổn_định cấu_hình mạnh_mẽ mạng phim game tuyệt_vời màn_hình cảm_ứng nhạy giá_cả hợp_lý hài_lòng vừa_ý shop giao hàng đúng như mong_đợi,"[{'label': 342, 'user': 15}, {'label': 346, 'user': 15}, {'label': 332, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 2044, 'comment': 'máy đẹp quá, shop giao hàng đúng chuẩn luôn, các chức năng rất ổn định, cấu hình mạnh mẽ lên mạng xem phim, chơi game tuyệt vời, màn hình cảm ứng nhạy và sáng ,giá cả hợp lý, mình rất hài lòng vừa ý, cảm ơn shop đã giao hàng đúng như mong đợi', 'annotations': {'21': ['cấu hình +', 'mẫu mã +'], '16': ['ship +', 'giá +', 'cấu hình +', 'chính hãng +', 'mẫu mã +']}}",,1,1,1,1,1,0,0,0,0
574,890900,shop nhiệt_tình gói hàng kỹ chụp ảnh gửi hàng cường_lực tặng tai_nghe giao hàng cực nhanh grab 2 tiếng hàng ủng_hộ tiếp,"[{'label': 340, 'user': 15}, {'label': 336, 'user': 15}, {'label': 333, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 942, 'comment': 'Shop nhiệt tình, gói hàng kỹ, chụp ảnh trước khi gửi hàng, do hết cường lực nên mình được tặng sang tai nghe. Đặc biệt là giao hàng cực nhanh qua Grab, khoảng 2 tiếng là nhận được hàng. Lần sau sẽ ủng hộ tiếp.', 'annotations': {'18': ['phụ kiện +', 'ship +', 'dịch vụ +'], '22': ['ship +', 'phụ kiện +', 'giá -']}}",,0,0,0,1,1,0,1,1,0
575,890899,đóng_gói cẩn_thận máy đẹp nguyên niêm_phong hài_lòng,"[{'label': 338, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 932, 'comment': 'Đóng gói cẩn thận máy đẹp nguyên seal \nRất hài lòng', 'annotations': {'18': ['mẫu mã +', 'chính hãng +', 'ship +'], '22': ['chính hãng +']}}",,0,1,0,1,0,1,0,0,0
576,890898,hang tốt mua mua flash sale ưng_ý chúc shop thành_công,"[{'label': 331, 'user': 15}]","{'review_id': 1123, 'comment': 'Hang tốt nhé. Mua về cả nhà thích. Mua dc flash sale rất ưng ý. Chúc shop thành công hơn nữa....', 'annotations': {'24': ['other'], '26': ['other']}}",,0,0,0,0,0,0,0,0,1
577,890897,máy_đẹp chức_năng tốt màn_hình cảm_ứng nhạy camera sắt nét test hài_lòng shop uy_tín giao hàng đúng hẹn sản_phẩm tốt giới_thiệu bạn_bè ủng_hộ shop,"[{'label': 346, 'user': 15}, {'label': 344, 'user': 15}, {'label': 340, 'user': 15}, {'label': 342, 'user': 15}, {'label': 334, 'user': 15}]","{'review_id': 439, 'comment': 'Máy đẹp, các chức năng dùng tốt, màn hình sáng cảm ứng nhạy, camera sắt nét, test qua tôi rất hài lòng, shop uy tín giao hàng đúng hẹn và sản phẩm tốt, sẽ giới thiệu bạn bè ủng hộ shop ,', 'annotations': {'18': ['dịch vụ +', 'ship +', 'cấu hình +', 'hiệu năng +', 'mẫu mã +'], '22': ['mẫu mã +', 'hiệu năng +']}}",,1,1,1,1,0,0,1,0,0
578,890896,sản_phẩm chuẩn đúng hàng hãng shop giao hàng nhanh đúng quảng_cáo chất_lượng tốt máy đẹp máy 2 hài_lòng chức_năng ổn_định pin trâu_bò sạc nhanh màn_hình cảm_ứng nhạy shop hài_lòng sản_phẩm 5,"[{'label': 342, 'user': 15}, {'label': 338, 'user': 15}, {'label': 344, 'user': 15}, {'label': 334, 'user': 15}, {'label': 346, 'user': 15}]","{'review_id': 2938, 'comment': 'Sản phẩm rất chuẩn, đúng hàng chính hãng luôn, shop giao hàng nhanh và rất đúng quảng cáo, chất lượng tốt, máy đẹp, nhận máy xài đc 2 ngày rồi tôi thấy rất hài lòng, tất cả các chức năng ổn định, pin trâu bò, sạc nhanh ,màn hình cảm ứng nhạy, shop đã làm cho tôi bất ngờ và hài lòng về sản phẩm,5 sao', 'annotations': {'16': ['cấu hình +', 'mẫu mã +', 'ship +', 'chính hãng +'], '21': ['cấu hình +', 'mẫu mã +', 'ship +', 'chính hãng +']}}",,1,1,1,1,0,1,0,0,0
